"Status","Year","Age","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Department for International Trade","25","[c]","48430","50700"
"Leaver CS","2021","30-39","Department for Transport","110","[c]","29460","26170"
"Leaver CS","2021","30-39","Department for Work and Pensions","560","[c]","26360","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care","245","[c]","37300","36330"
"Leaver CS","2021","30-39","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","45","[c]","38920","37640"
"Leaver CS","2021","30-39","HM Land Registry","25","[c]","31290","26860"
"Leaver CS","2021","30-39","HM Revenue and Customs","480","[c]","30760","21100"
"Leaver CS","2021","30-39","HM Treasury","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","210","[c]","29360","25310"
"Leaver CS","2021","30-39","Ministry of Defence","395","[c]","31890","30620"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","30","[c]","38210","36860"
"Leaver CS","2021","30-39","Ministry of Justice","1050","[c]","26900","21640"
"Leaver CS","2021","30-39","National Crime Agency","25","[c]","38920","39840"
"Leaver CS","2021","30-39","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","20","[c]","38530","31700"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","20","[c]","42390","39390"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government","160","[c]","31450","29350"
"Leaver CS","2021","30-39","The National Archives","10","[c]","32000","28460"
"Leaver CS","2021","30-39","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","50","[c]","36860","36720"
"Leaver CS","2021","30-39","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","10","[c]","44230","40980"
"Leaver CS","2021","30-39","Welsh Government","20","[c]","36690","30700"
"Leaver CS","2021","40-49","Attorney General's Departments","40","[c]","52120","55000"
"Leaver CS","2021","40-49","Cabinet Office","45","[c]","62930","59720"
"Leaver CS","2021","40-49","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","10","[c]","60100","58270"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","75","[c]","42140","33570"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","15","[c]","49890","53000"
"Leaver CS","2021","40-49","Department for Education","50","[c]","54080","50130"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs","70","[c]","39440","35900"
"Leaver CS","2021","40-49","Department for International Trade","15","[c]","64520","59580"
"Leaver CS","2021","40-49","Department for Transport","100","[c]","32000","26680"
"Leaver CS","2021","40-49","Department for Work and Pensions","535","[c]","26990","25530"
"Leaver CS","2021","40-49","Department of Health and Social Care","165","[c]","42920","40470"
"Leaver CS","2021","40-49","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","30","[c]","51670","56860"
"Leaver CS","2021","40-49","HM Land Registry","35","[c]","35900","27130"
"Leaver CS","2021","40-49","HM Revenue and Customs","650","[c]","29210","25930"
"Leaver CS","2021","40-49","HM Treasury","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","165","[c]","33480","26460"
"Leaver CS","2021","40-49","Ministry of Defence","360","[c]","34830","30720"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","25","[c]","44070","40750"
"Leaver CS","2021","40-49","Ministry of Justice","740","[c]","30450","22740"
"Leaver CS","2021","40-49","National Crime Agency","25","[c]","50280","45480"
"Leaver CS","2021","40-49","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","20","[c]","52240","51360"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","25","[c]","52800","45000"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","105","[c]","36750","31590"
"Leaver CS","2021","40-49","The National Archives","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","30","[c]","33830","36030"
"Leaver CS","2021","40-49","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","10","[c]","62900","62530"
"Leaver CS","2021","40-49","Welsh Government","15","[c]","50420","43760"
"Leaver CS","2021","50-59","Attorney General's Departments","85","[c]","56890","55610"
"Leaver CS","2021","50-59","Cabinet Office","60","[c]","73860","64500"
"Leaver CS","2021","50-59","Chancellor's other departments","10","[c]","56910","49720"
"Leaver CS","2021","50-59","Charity Commission","15","[c]","47700","37910"
"Leaver CS","2021","50-59","Competition and Markets Authority","10","[c]","78460","76940"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","80","[c]","47470","41760"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","50","[c]","49200","50630"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","85","[c]","39610","36030"
"Leaver CS","2021","50-59","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","125","[c]","33540","26430"
"Leaver CS","2021","50-59","Department for Work and Pensions","1030","[c]","27960","27570"
"Leaver CS","2021","50-59","Department of Health and Social Care","155","[c]","52210","45750"
"Leaver CS","2021","50-59","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","10","[c]","37840","37050"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","55","[c]","51530","48870"
"Leaver CS","2021","50-59","HM Land Registry","60","[c]","33090","30150"
"Leaver CS","2021","50-59","HM Revenue and Customs","2000","[c]","31680","27500"
"Leaver CS","2021","50-59","HM Treasury","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","320","[c]","33630","27300"
"Leaver CS","2021","50-59","Ministry of Defence","710","[c]","35620","33180"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","15","[c]","46090","48200"
"Leaver CS","2021","50-59","Ministry of Justice","1090","[c]","29690","22330"
"Leaver CS","2021","50-59","National Crime Agency","60","[c]","49170","44080"
"Leaver CS","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","30","[c]","64230","75500"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","195","[c]","40260","33650"
"Leaver CS","2021","50-59","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","45","[c]","31760","22130"
"Leaver CS","2021","50-59","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","25","[c]","40140","36500"
"Leaver CS","2021","60-64","Attorney General's Departments","75","[c]","56840","55610"
"Leaver CS","2021","60-64","Cabinet Office","25","[c]","54970","34610"
"Leaver CS","2021","60-64","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","70","[c]","48450","43780"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","35","[c]","48920","48860"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","75","[c]","40560","36520"
"Leaver CS","2021","60-64","Department for International Trade","10","[c]","55380","43170"
"Leaver CS","2021","60-64","Department for Transport","120","[c]","32220","26780"
"Leaver CS","2021","60-64","Department for Work and Pensions","905","[c]","28510","27570"
"Leaver CS","2021","60-64","Department of Health and Social Care","90","[c]","61940","51200"
"Leaver CS","2021","60-64","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","10","[c]","47250","45740"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","55","[c]","46320","42440"
"Leaver CS","2021","60-64","HM Land Registry","55","[c]","34870","33180"
"Leaver CS","2021","60-64","HM Revenue and Customs","1205","[c]","34860","32910"
"Leaver CS","2021","60-64","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","165","[c]","31470","28350"
"Leaver CS","2021","60-64","Ministry of Defence","720","[c]","34680","32430"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","20","[c]","56780","58370"
"Leaver CS","2021","60-64","Ministry of Justice","680","[c]","27530","20650"
"Leaver CS","2021","60-64","National Crime Agency","35","[c]","41440","39720"
"Leaver CS","2021","60-64","Office for Standards in Education","30","[c]","60320","51360"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","200","[c]","42110","35110"
"Leaver CS","2021","60-64","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","30","[c]","30740","19520"
"Leaver CS","2021","60-64","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","40","[c]","56290","57290"
"Leaver CS","2021","65+","Attorney General's Departments","45","[c]","45020","51930"
"Leaver CS","2021","65+","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","50","[c]","37390","34500"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","10","[c]","45080","42420"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","50","[c]","35750","29560"
"Leaver CS","2021","65+","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","135","[c]","29920","26380"
"Leaver CS","2021","65+","Department for Work and Pensions","795","[c]","26000","26120"
"Leaver CS","2021","65+","Department of Health and Social Care","45","[c]","48970","32000"
"Leaver CS","2021","65+","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","10","[c]","32000","28940"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","40","[c]","41090","33930"
"Leaver CS","2021","65+","HM Land Registry","30","[c]","31560","27130"
"Leaver CS","2021","65+","HM Revenue and Customs","725","[c]","31210","27500"
"Leaver CS","2021","65+","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","160","[c]","27350","25120"
"Leaver CS","2021","65+","Ministry of Defence","555","[c]","29920","26240"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","20","[c]","47520","49010"
"Leaver CS","2021","65+","Ministry of Justice","700","[c]","22280","20100"
"Leaver CS","2021","65+","National Crime Agency","10","[c]","41750","42170"
"Leaver CS","2021","65+","Office for Standards in Education","15","[c]","48980","51360"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","115","[c]","34100","29030"
"Leaver CS","2021","65+","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","45","[c]","23910","19520"
"Leaver CS","2021","65+","Welsh Government","20","[c]","39670","36500"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","15","[c]","48310","53140"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","70","[c]","30070","27350"
"Leaver Dept.","2021","20-29","Cabinet Office","745","[c]","32910","32000"
"Leaver Dept.","2021","20-29","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","15","[c]","33670","27150"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","230","[c]","36630","33570"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","90","[c]","38080","32620"
"Leaver Dept.","2021","20-29","Department for Education","90","[c]","35090","33300"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","215","[c]","33490","33120"
"Leaver Dept.","2021","20-29","Department for International Trade","125","[c]","35490","32120"
"Leaver Dept.","2021","20-29","Department for Transport","130","[c]","32940","34330"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","370","[c]","27940","27570"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","70","[c]","35550","33020"
"Leaver Dept.","2021","20-29","Food Standards Agency","10","[c]","37840","33810"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","135","[c]","37830","38600"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","585","[c]","30820","27250"
"Leaver Dept.","2021","20-29","HM Treasury","65","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","355","[c]","30840","28670"
"Leaver Dept.","2021","20-29","Ministry of Defence","280","[c]","29920","28610"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","160","[c]","33270","32560"
"Leaver Dept.","2021","20-29","Ministry of Justice","400","[c]","27480","25160"
"Leaver Dept.","2021","20-29","National Crime Agency","20","[c]","36260","36020"
"Leaver Dept.","2021","20-29","Northern Ireland Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","15","[c]","30810","31850"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","20","[c]","32510","26350"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","25","[c]","28220","24520"
"Leaver Dept.","2021","20-29","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","65","[c]","29020","29540"
"Leaver Dept.","2021","20-29","Wales Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","10","[c]","28180","26290"
"Leaver Dept.","2021","30-39","Attorney General's Departments","55","[c]","47770","51250"
"Leaver Dept.","2021","30-39","Cabinet Office","390","[c]","44900","39380"
"Leaver Dept.","2021","30-39","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","205","[c]","44920","50000"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","75","[c]","48730","49720"
"Leaver Dept.","2021","30-39","Department for Education","90","[c]","44370","43670"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","145","[c]","39910","36970"
"Leaver Dept.","2021","30-39","Department for International Trade","70","[c]","46230","50700"
"Leaver Dept.","2021","30-39","Department for Transport","160","[c]","38120","35430"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","365","[c]","30300","27570"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","45","[c]","48890","52060"
"Leaver Dept.","2021","30-39","Food Standards Agency","15","[c]","41810","37910"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","130","[c]","49670","52250"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","515","[c]","32330","28250"
"Leaver Dept.","2021","30-39","HM Treasury","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","350","[c]","35000","29860"
"Leaver Dept.","2021","30-39","Ministry of Defence","255","[c]","38370","37370"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","135","[c]","45620","51360"
"Leaver Dept.","2021","30-39","Ministry of Justice","440","[c]","31880","26550"
"Leaver Dept.","2021","30-39","National Crime Agency","15","[c]","43690","39270"
"Leaver Dept.","2021","30-39","Northern Ireland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","20","[c]","35970","32010"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","25","[c]","43990","38550"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other Cabinet Office Agencies","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","25","[c]","34100","30160"
"Leaver Dept.","2021","30-39","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","35","[c]","38860","36840"
"Leaver Dept.","2021","30-39","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Attorney General's Departments","40","[c]","55780","59960"
"Leaver Dept.","2021","40-49","Cabinet Office","155","[c]","53240","54470"
"Leaver Dept.","2021","40-49","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy","100","[c]","49770","51510"
"Leaver Dept.","2021","40-49","Department for Digital, Culture, Media and Sport","20","[c]","59990","57720"
"Leaver Dept.","2021","40-49","Department for Education","55","[c]","51480","50630"
"Leaver Dept.","2021","40-49","Department for Environment, Food and Rural Affairs","100","[c]","44820","40020"
"Leaver Dept.","2021","40-49","Department for International Trade","40","[c]","55890","53840"
"Leaver Dept.","2021","40-49","Department for Transport","70","[c]","41010","35070"
"Leaver Dept.","2021","40-49","Department for Work and Pensions","355","[c]","31590","27570"
"Leaver Dept.","2021","40-49","Department of Health and Social Care","30","[c]","57040","58840"
"Leaver Dept.","2021","40-49","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office","55","[c]","60520","60720"
"Leaver Dept.","2021","40-49","HM Revenue and Customs","335","[c]","34130","25680"
"Leaver Dept.","2021","40-49","HM Treasury","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office","230","[c]","41660","31680"
"Leaver Dept.","2021","40-49","Ministry of Defence","175","[c]","43330","39880"
"Leaver Dept.","2021","40-49","Ministry of Housing, Communities and Local Government","45","[c]","50670","51580"
"Leaver Dept.","2021","40-49","Ministry of Justice","255","[c]","41010","34940"
"Leaver Dept.","2021","40-49","National Crime Agency","15","[c]","47530","47800"
"Leaver Dept.","2021","40-49","Northern Ireland Office","15","[c]","53720","45240"
"Leaver Dept.","2021","40-49","Office for Standards in Education","15","[c]","51540","61010"
"Leaver Dept.","2021","40-49","Office of Gas and Electricity Markets","10","[c]","54540","53870"
"Leaver Dept.","2021","40-49","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Government","10","[c]","37270","34830"
"Leaver Dept.","2021","40-49","UK Export Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","United Kingdom Statistics Authority","25","[c]","46990","52030"
"Leaver Dept.","2021","40-49","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Welsh Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Attorney General's Departments","25","[c]","50430","53730"
"Leaver Dept.","2021","50-59","Cabinet Office","85","[c]","52500","53280"
"Leaver Dept.","2021","50-59","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy","45","[c]","56660","51360"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","10","[c]","57530","43110"
"Leaver Dept.","2021","50-59","Department for Education","25","[c]","47840","50630"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","65","[c]","40730","38750"
"Leaver Dept.","2021","50-59","Department for International Trade","25","[c]","50990","51970"
"Leaver Dept.","2021","50-59","Department for Transport","45","[c]","40150","33350"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","280","[c]","32370","27570"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","25","[c]","53170","49960"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","235","[c]","44510","26500"
"Leaver Dept.","2021","50-59","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office","130","[c]","38880","31610"
"Leaver Dept.","2021","50-59","Ministry of Defence","130","[c]","43850","40030"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","25","[c]","45150","39210"
"Leaver Dept.","2021","50-59","Ministry of Justice","200","[c]","36150","30320"
"Leaver Dept.","2021","50-59","National Crime Agency","15","[c]","59690","56260"
"Leaver Dept.","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","5","[c]","[c]","[c]"
