"Status","Year","Age","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","AO","Heterosexual / straight","35","[c]","20950","21010"
"Leaver CS","2021","16-19","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","AA","Heterosexual / straight","230","[c]","19150","18850"
"Leaver CS","2021","20-29","AA/AO","AA","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","AA","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","AA","Unknown","190","[c]","19210","19050"
"Leaver CS","2021","20-29","AA/AO","AO","Heterosexual / straight","1220","[c]","21850","21010"
"Leaver CS","2021","20-29","AA/AO","AO","LGBO","160","[c]","21560","21010"
"Leaver CS","2021","20-29","AA/AO","AO","Undeclared","95","[c]","21050","21010"
"Leaver CS","2021","20-29","AA/AO","AO","Unknown","1160","[c]","20960","21010"
"Leaver CS","2021","20-29","EO","EO","Heterosexual / straight","470","[c]","26070","26670"
"Leaver CS","2021","20-29","EO","EO","LGBO","55","[c]","26160","26410"
"Leaver CS","2021","20-29","EO","EO","Undeclared","35","[c]","27740","27570"
"Leaver CS","2021","20-29","EO","EO","Unknown","550","[c]","25480","26670"
"Leaver CS","2021","20-29","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","G7","Heterosexual / straight","40","[c]","53540","53910"
"Leaver CS","2021","20-29","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","HEO","Heterosexual / straight","250","[c]","31590","32000"
"Leaver CS","2021","20-29","SEO/HEO","HEO","LGBO","35","[c]","33050","33050"
"Leaver CS","2021","20-29","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","HEO","Unknown","270","[c]","30940","30950"
"Leaver CS","2021","20-29","SEO/HEO","SEO","Heterosexual / straight","95","[c]","39660","40050"
"Leaver CS","2021","20-29","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","SEO","Unknown","65","[c]","40050","40000"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","180","[c]","27560","28420"
"Leaver CS","2021","30-39","AA/AO","AA","Heterosexual / straight","85","[c]","18430","18060"
"Leaver CS","2021","30-39","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","AA","Unknown","105","[c]","19390","19050"
"Leaver CS","2021","30-39","AA/AO","AO","Heterosexual / straight","685","[c]","21850","21010"
"Leaver CS","2021","30-39","AA/AO","AO","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","AO","Undeclared","75","[c]","23020","21370"
"Leaver CS","2021","30-39","AA/AO","AO","Unknown","645","[c]","22000","21010"
"Leaver CS","2021","30-39","EO","EO","Heterosexual / straight","375","[c]","27080","27570"
"Leaver CS","2021","30-39","EO","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","EO","Undeclared","55","[c]","27160","26930"
"Leaver CS","2021","30-39","EO","EO","Unknown","355","[c]","28390","27570"
"Leaver CS","2021","30-39","G6/G7","G6","Heterosexual / straight","50","[c]","68120","67410"
"Leaver CS","2021","30-39","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","G6","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","G7","Heterosexual / straight","200","[c]","53860","53600"
"Leaver CS","2021","30-39","G6/G7","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","G7","Unknown","135","[c]","54310","53760"
"Leaver CS","2021","30-39","SCS level","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","HEO","Heterosexual / straight","245","[c]","33330","33000"
"Leaver CS","2021","30-39","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","HEO","Unknown","175","[c]","33140","32700"
"Leaver CS","2021","30-39","SEO/HEO","SEO","Heterosexual / straight","215","[c]","40430","40450"
"Leaver CS","2021","30-39","SEO/HEO","SEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","SEO","Undeclared","35","[c]","41710","40470"
"Leaver CS","2021","30-39","SEO/HEO","SEO","Unknown","125","[c]","39470","39030"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","AA","Heterosexual / straight","80","[c]","19050","18800"
"Leaver CS","2021","40-49","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","AA","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","AO","Heterosexual / straight","440","[c]","21580","21010"
"Leaver CS","2021","40-49","AA/AO","AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","AO","Undeclared","60","[c]","22130","21010"
"Leaver CS","2021","40-49","AA/AO","AO","Unknown","650","[c]","21360","21010"
"Leaver CS","2021","40-49","EO","EO","Heterosexual / straight","325","[c]","27720","27570"
"Leaver CS","2021","40-49","EO","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","EO","Undeclared","40","[c]","27670","26890"
"Leaver CS","2021","40-49","EO","EO","Unknown","310","[c]","27720","27570"
"Leaver CS","2021","40-49","G6/G7","G6","Heterosexual / straight","65","[c]","72260","70360"
"Leaver CS","2021","40-49","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","G6","Unknown","50","[c]","72060","70640"
"Leaver CS","2021","40-49","G6/G7","G7","Heterosexual / straight","145","[c]","55320","53920"
"Leaver CS","2021","40-49","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","G7","Unknown","110","[c]","55910","54950"
"Leaver CS","2021","40-49","SCS level","SCS level","Heterosexual / straight","55","[c]","93630","92000"
"Leaver CS","2021","40-49","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","SCS level","Unknown","40","[c]","94650","86190"
"Leaver CS","2021","40-49","SEO/HEO","HEO","Heterosexual / straight","185","[c]","33320","33140"
"Leaver CS","2021","40-49","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","HEO","Unknown","150","[c]","34120","33560"
"Leaver CS","2021","40-49","SEO/HEO","SEO","Heterosexual / straight","160","[c]","41430","40860"
"Leaver CS","2021","40-49","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","SEO","Unknown","110","[c]","40950","40010"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","AA","Heterosexual / straight","165","[c]","19010","18800"
"Leaver CS","2021","50-59","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","AA","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","AA","Unknown","150","[c]","19280","19130"
"Leaver CS","2021","50-59","AA/AO","AO","Heterosexual / straight","695","[c]","22160","21010"
"Leaver CS","2021","50-59","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA/AO","AO","Undeclared","130","[c]","22420","21010"
"Leaver CS","2021","50-59","AA/AO","AO","Unknown","1115","[c]","21680","21010"
"Leaver CS","2021","50-59","EO","EO","Heterosexual / straight","600","[c]","27820","27570"
"Leaver CS","2021","50-59","EO","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","EO","Undeclared","115","[c]","28050","27570"
"Leaver CS","2021","50-59","EO","EO","Unknown","775","[c]","28450","27570"
"Leaver CS","2021","50-59","G6/G7","G6","Heterosexual / straight","105","[c]","72040","70350"
"Leaver CS","2021","50-59","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","G6","Unknown","115","[c]","74710","73940"
"Leaver CS","2021","50-59","G6/G7","G7","Heterosexual / straight","225","[c]","57180","55630"
"Leaver CS","2021","50-59","G6/G7","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6/G7","G7","Undeclared","40","[c]","59170","57880"
"Leaver CS","2021","50-59","G6/G7","G7","Unknown","215","[c]","55730","55610"
"Leaver CS","2021","50-59","SCS level","SCS level","Heterosexual / straight","80","[c]","102420","98980"
"Leaver CS","2021","50-59","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","SCS level","Unknown","55","[c]","110990","104560"
"Leaver CS","2021","50-59","SEO/HEO","HEO","Heterosexual / straight","320","[c]","34030","33620"
"Leaver CS","2021","50-59","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","HEO","Undeclared","55","[c]","35370","33840"
"Leaver CS","2021","50-59","SEO/HEO","HEO","Unknown","465","[c]","34200","33450"
"Leaver CS","2021","50-59","SEO/HEO","SEO","Heterosexual / straight","290","[c]","42370","41800"
"Leaver CS","2021","50-59","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO/HEO","SEO","Undeclared","55","[c]","44400","44480"
"Leaver CS","2021","50-59","SEO/HEO","SEO","Unknown","250","[c]","42180","40790"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","125","[c]","39000","33970"
"Leaver CS","2021","60-64","AA/AO","AA","Heterosexual / straight","140","[c]","18620","18800"
"Leaver CS","2021","60-64","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","AA","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","AA","Unknown","105","[c]","19280","19120"
"Leaver CS","2021","60-64","AA/AO","AO","Heterosexual / straight","555","[c]","22100","21010"
"Leaver CS","2021","60-64","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA/AO","AO","Undeclared","110","[c]","22700","21010"
"Leaver CS","2021","60-64","AA/AO","AO","Unknown","650","[c]","21760","21010"
"Leaver CS","2021","60-64","EO","EO","Heterosexual / straight","510","[c]","27830","27570"
"Leaver CS","2021","60-64","EO","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","EO","Undeclared","105","[c]","28350","27530"
"Leaver CS","2021","60-64","EO","EO","Unknown","490","[c]","27830","27570"
"Leaver CS","2021","60-64","G6/G7","G6","Heterosexual / straight","80","[c]","73570","72760"
"Leaver CS","2021","60-64","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","G6","Unknown","80","[c]","70350","71380"
"Leaver CS","2021","60-64","G6/G7","G7","Heterosexual / straight","180","[c]","58010","57000"
"Leaver CS","2021","60-64","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6/G7","G7","Unknown","145","[c]","57330","56810"
"Leaver CS","2021","60-64","SCS level","SCS level","Heterosexual / straight","65","[c]","98600","95620"
"Leaver CS","2021","60-64","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","SCS level","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","HEO","Heterosexual / straight","280","[c]","34700","33840"
"Leaver CS","2021","60-64","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","HEO","Undeclared","90","[c]","34360","33840"
"Leaver CS","2021","60-64","SEO/HEO","HEO","Unknown","290","[c]","34340","34260"
"Leaver CS","2021","60-64","SEO/HEO","SEO","Heterosexual / straight","235","[c]","43430","42900"
"Leaver CS","2021","60-64","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO/HEO","SEO","Undeclared","60","[c]","44110","44340"
"Leaver CS","2021","60-64","SEO/HEO","SEO","Unknown","180","[c]","42940","42480"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","70","[c]","42970","37300"
"Leaver CS","2021","65+","AA/AO","AA","Heterosexual / straight","240","[c]","18620","18440"
"Leaver CS","2021","65+","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA/AO","AA","Undeclared","50","[c]","18710","18060"
"Leaver CS","2021","65+","AA/AO","AA","Unknown","155","[c]","18980","18800"
"Leaver CS","2021","65+","AA/AO","AO","Heterosexual / straight","620","[c]","21430","21010"
"Leaver CS","2021","65+","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA/AO","AO","Undeclared","130","[c]","21750","21010"
"Leaver CS","2021","65+","AA/AO","AO","Unknown","550","[c]","21730","21010"
"Leaver CS","2021","65+","EO","EO","Heterosexual / straight","385","[c]","27420","27570"
"Leaver CS","2021","65+","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","EO","Undeclared","105","[c]","27600","27570"
"Leaver CS","2021","65+","EO","EO","Unknown","365","[c]","27730","27570"
"Leaver CS","2021","65+","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","G6","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","G7","Heterosexual / straight","65","[c]","57780","58620"
"Leaver CS","2021","65+","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6/G7","G7","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","HEO","Heterosexual / straight","195","[c]","34210","33670"
"Leaver CS","2021","65+","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","HEO","Undeclared","35","[c]","34440","34360"
"Leaver CS","2021","65+","SEO/HEO","HEO","Unknown","150","[c]","34470","33840"
"Leaver CS","2021","65+","SEO/HEO","SEO","Heterosexual / straight","115","[c]","44080","43610"
"Leaver CS","2021","65+","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","SEO/HEO","SEO","Unknown","85","[c]","45750","43010"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA/AO","AO","Heterosexual / straight","325","[c]","21390","21010"
"Leaver Dept.","2021","20-29","AA/AO","AO","LGBO","40","[c]","21470","21010"
"Leaver Dept.","2021","20-29","AA/AO","AO","Undeclared","30","[c]","21470","21010"
"Leaver Dept.","2021","20-29","AA/AO","AO","Unknown","440","[c]","21030","21010"
