"Status","Year","Region_ITL1","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Female","Unknown","145","[c]","34020","31990"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Male","Heterosexual / straight","135","[c]","32980","29930"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Male","Unknown","120","[c]","36490","33290"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Outside London","Female","Heterosexual / straight","895","[c]","26030","26370"
"New entrant CS","2021","East Midlands (England)","Outside London","Female","LGBO","65","[c]","25870","27570"
"New entrant CS","2021","East Midlands (England)","Outside London","Female","Undeclared","60","[c]","29360","27570"
"New entrant CS","2021","East Midlands (England)","Outside London","Female","Unknown","385","[c]","24670","22850"
"New entrant CS","2021","East Midlands (England)","Outside London","Male","Heterosexual / straight","685","[c]","27340","25560"
"New entrant CS","2021","East Midlands (England)","Outside London","Male","LGBO","60","[c]","26930","27570"
"New entrant CS","2021","East Midlands (England)","Outside London","Male","Undeclared","35","[c]","28990","27570"
"New entrant CS","2021","East Midlands (England)","Outside London","Male","Unknown","290","[c]","25500","24190"
"New entrant CS","2021","East Midlands (England)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Outside London","Female","Heterosexual / straight","1220","[c]","26950","27570"
"New entrant CS","2021","East of England","Outside London","Female","LGBO","90","[c]","25480","24890"
"New entrant CS","2021","East of England","Outside London","Female","Undeclared","70","[c]","26810","26350"
"New entrant CS","2021","East of England","Outside London","Female","Unknown","360","[c]","25010","22920"
"New entrant CS","2021","East of England","Outside London","Male","Heterosexual / straight","865","[c]","28020","27570"
"New entrant CS","2021","East of England","Outside London","Male","LGBO","80","[c]","26320","27570"
"New entrant CS","2021","East of England","Outside London","Male","Undeclared","30","[c]","31160","26510"
"New entrant CS","2021","East of England","Outside London","Male","Unknown","295","[c]","27180","25850"
"New entrant CS","2021","East of England","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","London","Female","Heterosexual / straight","5085","[c]","34380","31060"
"New entrant CS","2021","London","London","Female","LGBO","470","[c]","33110","31060"
"New entrant CS","2021","London","London","Female","Undeclared","510","[c]","34690","31060"
"New entrant CS","2021","London","London","Female","Unknown","2615","[c]","34910","31060"
"New entrant CS","2021","London","London","Male","Heterosexual / straight","3475","[c]","36370","31060"
"New entrant CS","2021","London","London","Male","LGBO","465","[c]","35980","31460"
"New entrant CS","2021","London","London","Male","Undeclared","375","[c]","38570","32540"
"New entrant CS","2021","London","London","Male","Unknown","2075","[c]","38430","32540"
"New entrant CS","2021","London","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","London","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Outside London","Female","Heterosexual / straight","1035","[c]","24540","21010"
"New entrant CS","2021","North East (England)","Outside London","Female","LGBO","95","[c]","24550","21220"
"New entrant CS","2021","North East (England)","Outside London","Female","Undeclared","55","[c]","27780","21430"
"New entrant CS","2021","North East (England)","Outside London","Female","Unknown","555","[c]","23720","21010"
"New entrant CS","2021","North East (England)","Outside London","Male","Heterosexual / straight","890","[c]","25150","21010"
"New entrant CS","2021","North East (England)","Outside London","Male","LGBO","85","[c]","24180","21010"
"New entrant CS","2021","North East (England)","Outside London","Male","Undeclared","50","[c]","26960","21010"
"New entrant CS","2021","North East (England)","Outside London","Male","Unknown","495","[c]","24050","21010"
"New entrant CS","2021","North East (England)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Outside London","Female","Heterosexual / straight","1990","[c]","26380","24880"
"New entrant CS","2021","North West (England)","Outside London","Female","LGBO","185","[c]","25490","24940"
"New entrant CS","2021","North West (England)","Outside London","Female","Undeclared","115","[c]","28110","25230"
"New entrant CS","2021","North West (England)","Outside London","Female","Unknown","920","[c]","24750","21430"
"New entrant CS","2021","North West (England)","Outside London","Male","Heterosexual / straight","1610","[c]","27920","25000"
"New entrant CS","2021","North West (England)","Outside London","Male","LGBO","210","[c]","25410","25240"
"New entrant CS","2021","North West (England)","Outside London","Male","Undeclared","105","[c]","28050","24240"
"New entrant CS","2021","North West (England)","Outside London","Male","Unknown","890","[c]","26960","23550"
"New entrant CS","2021","North West (England)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","Female","Heterosexual / straight","65","[c]","25500","20310"
"New entrant CS","2021","Northern Ireland","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","Female","Unknown","80","[c]","23680","20140"
"New entrant CS","2021","Northern Ireland","Outside London","Male","Heterosexual / straight","75","[c]","26010","21430"
"New entrant CS","2021","Northern Ireland","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","Male","Unknown","110","[c]","22770","20140"
"New entrant CS","2021","Northern Ireland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Outside London","Female","Heterosexual / straight","1270","[c]","26940","26160"
"New entrant CS","2021","Scotland","Outside London","Female","LGBO","125","[c]","27910","27570"
"New entrant CS","2021","Scotland","Outside London","Female","Undeclared","130","[c]","25400","20850"
"New entrant CS","2021","Scotland","Outside London","Female","Unknown","945","[c]","28370","24250"
"New entrant CS","2021","Scotland","Outside London","Male","Heterosexual / straight","920","[c]","27590","24910"
"New entrant CS","2021","Scotland","Outside London","Male","LGBO","135","[c]","25780","24880"
"New entrant CS","2021","Scotland","Outside London","Male","Undeclared","105","[c]","29010","23800"
"New entrant CS","2021","Scotland","Outside London","Male","Unknown","865","[c]","27730","21430"
"New entrant CS","2021","Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Outside London","Female","Heterosexual / straight","2105","[c]","27470","27570"
"New entrant CS","2021","South East (England)","Outside London","Female","LGBO","200","[c]","26320","27570"
"New entrant CS","2021","South East (England)","Outside London","Female","Undeclared","145","[c]","27610","27570"
"New entrant CS","2021","South East (England)","Outside London","Female","Unknown","655","[c]","26690","24500"
"New entrant CS","2021","South East (England)","Outside London","Male","Heterosexual / straight","1550","[c]","29130","27570"
"New entrant CS","2021","South East (England)","Outside London","Male","LGBO","170","[c]","27430","27570"
"New entrant CS","2021","South East (England)","Outside London","Male","Undeclared","110","[c]","29820","27570"
"New entrant CS","2021","South East (England)","Outside London","Male","Unknown","680","[c]","27670","25540"
"New entrant CS","2021","South East (England)","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Outside London","Female","Heterosexual / straight","1795","[c]","27640","26490"
"New entrant CS","2021","South West (England)","Outside London","Female","LGBO","160","[c]","25940","25930"
"New entrant CS","2021","South West (England)","Outside London","Female","Undeclared","145","[c]","27840","27570"
"New entrant CS","2021","South West (England)","Outside London","Female","Unknown","515","[c]","28580","25480"
"New entrant CS","2021","South West (England)","Outside London","Male","Heterosexual / straight","1525","[c]","30520","27570"
"New entrant CS","2021","South West (England)","Outside London","Male","LGBO","135","[c]","27500","27570"
"New entrant CS","2021","South West (England)","Outside London","Male","Undeclared","100","[c]","32550","27570"
"New entrant CS","2021","South West (England)","Outside London","Male","Unknown","600","[c]","29280","26030"
"New entrant CS","2021","South West (England)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Heterosexual / straight","170","[c]","29410","27570"
"New entrant CS","2021","Unknown","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Unknown","325","[c]","34090","28000"
"New entrant CS","2021","Unknown","Unknown","Male","Heterosexual / straight","135","[c]","31730","27570"
"New entrant CS","2021","Unknown","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Unknown","210","[c]","39600","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Outside London","Female","Heterosexual / straight","920","[c]","25880","22920"
"New entrant CS","2021","Wales","Outside London","Female","LGBO","100","[c]","24910","23050"
"New entrant CS","2021","Wales","Outside London","Female","Undeclared","50","[c]","25710","22260"
"New entrant CS","2021","Wales","Outside London","Female","Unknown","515","[c]","24130","21590"
"New entrant CS","2021","Wales","Outside London","Male","Heterosexual / straight","715","[c]","26960","22920"
"New entrant CS","2021","Wales","Outside London","Male","LGBO","95","[c]","26300","22920"
"New entrant CS","2021","Wales","Outside London","Male","Undeclared","40","[c]","29160","26130"
"New entrant CS","2021","Wales","Outside London","Male","Unknown","500","[c]","25920","22850"
"New entrant CS","2021","Wales","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Outside London","Female","Heterosexual / straight","1285","[c]","27180","27570"
"New entrant CS","2021","West Midlands (England)","Outside London","Female","LGBO","110","[c]","25730","22920"
"New entrant CS","2021","West Midlands (England)","Outside London","Female","Undeclared","70","[c]","28370","27570"
"New entrant CS","2021","West Midlands (England)","Outside London","Female","Unknown","520","[c]","26310","22570"
"New entrant CS","2021","West Midlands (England)","Outside London","Male","Heterosexual / straight","905","[c]","28880","27570"
"New entrant CS","2021","West Midlands (England)","Outside London","Male","LGBO","95","[c]","26000","27280"
"New entrant CS","2021","West Midlands (England)","Outside London","Male","Undeclared","55","[c]","28310","27060"
"New entrant CS","2021","West Midlands (England)","Outside London","Male","Unknown","415","[c]","27650","22850"
"New entrant CS","2021","West Midlands (England)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Female","Heterosexual / straight","1425","[c]","27380","27570"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Female","LGBO","160","[c]","26240","27540"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Female","Undeclared","95","[c]","28620","27570"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Female","Unknown","760","[c]","27490","23440"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Male","Heterosexual / straight","1115","[c]","28530","27570"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Male","LGBO","135","[c]","26670","27570"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Male","Undeclared","65","[c]","29130","27570"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Male","Unknown","760","[c]","27540","22920"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or 10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest 10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest 10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
